songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys
5n09CeRGwKaxizUFx7xNK9,Reina de Papi,Romeo Santos,do,8/6/17,148,1091,0.793,0.634,10,-6.037,0,0.0419,0.586,0,0.294,0.829,115.002,237282,4,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,gr,4/1/17,66,1040,0.576,0.766,10,-4.943,0,0.449,0.028,1.68E-06,0.366,0.236,144.833,246761,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
2gj1dlQsdFzDniu10D3Yxq,İstanbul,Manuş Baba,tr,12/16/17,200,7826,0.64,0.528,7,-9.166,1,0.0398,0.714,0.00146,0.103,0.63,115.142,187000,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
6fTsxhIosAU6zXTAhSaemI,Chasing Highs,ALMA,gb,12/18/17,130,62368,0.782,0.764,2,-4.591,0,0.0572,0.303,1.17E-05,0.433,0.526,111.968,195678,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
0JoHqmlqE0W0i9prt6kcHR,Cuatro Babys,Maluma,py,9/9/17,154,1188,0.772,0.547,6,-6.373,0,0.0541,0.0983,4.35E-06,0.107,0.0957,130.099,278107,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2RobEQGaFJS8tZ0EWnCtld,鱗(うろこ),Motohiro Hata,jp,12/31/17,119,5059,0.48,0.746,6,-4.613,1,0.0299,0.122,0,0.103,0.465,90.015,321667,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,au,12/11/17,192,22405,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,177466,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
6F9BrSf6kqJkV6Uyq589uj,B.U.H.O (feat. Duki & Klave),Midel,uy,12/31/17,119,1854,0.896,0.715,2,-3.37,1,0.0544,0.195,0,0.0678,0.513,128.01,298394,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
58K5nAWRgdHtdUdrQaScGv,Finally It's Christmas Again,You Know Who,dk,12/25/17,127,11383,0.719,0.646,7,-6.03,1,0.0272,0.0695,5.05E-06,0.0903,0.539,96.984,231080,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
2mCF8L0brIs88eH6Kf2h9p,Fast Car,Jonas Blue,au,7/18/17,171,17136,0.56,0.592,9,-6.951,1,0.0544,0.455,0,0.297,0.564,112.684,212424,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
1e315r3zQjsng2z952ePQ1,Ninguém É de Ferro,Wesley Safadão,br,12/31/17,61,154169,0.688,0.92,0,-3.853,1,0.069,0.299,0,0.0322,0.905,156.006,137698,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,gr,4/8/17,65,1068,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
5mR5GuercvLXgx4TPnGl9k,"Mordida, Beijo e Tapa",Naiara Azevedo,br,12/31/17,138,79281,0.891,0.887,4,-2.055,1,0.0433,0.226,0,0.139,0.732,120.042,153602,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
5nCtCCB5i1OfbADvynNw0i,Shape of You (Latin Remix) [feat. Zion & Lennox],Ed Sheeran,py,7/14/17,117,1426,0.787,0.872,1,-1.397,0,0.0871,0.168,1.51E-06,0.0408,0.46,95.995,237664,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
54lOVJJ98nfVFDK1u1csgo,Casi Humanos,Dvicio,es,11/21/17,197,18829,0.744,0.608,7,-5.791,1,0.0262,0.0743,1.08E-06,0.0902,0.785,107.941,242427,4,Spain,34,6.402999878,6.471054845,6.334944911,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097,1.92775774
3lyeSiAIdLoZUHhV8psOTI,Feed Me Dope,Future,gr,10/23/17,66,1078,0.853,0.688,8,-6.509,0,0.296,0.0118,0,0.151,0.565,150.012,166693,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
6yxQYuItvkkjEDGvORwzeD,Nummer Eins,Stereoact,at,1/25/17,136,1844,0.783,0.649,8,-5.352,1,0.0637,0.032,0,0.347,0.657,122.991,178703,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
2ISl1zekPsc26sUQpVt8UB,Merry Christmas Everyone - Remastered,Shakin' Stevens,lv,12/24/17,109,1280,0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,220160,4,Latvia,54,5.849999905,5.920263538,5.779736271,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727,1.993655205
7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca,Ricky Martin,py,10/12/17,139,1076,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69E-05,0.101,0.533,99.935,259196,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2Rnn1qllvadls6PIU8pWOH,Mon Poto,Fouli,dk,10/30/17,200,7509,0.793,0.662,6,-7.095,0,0.0531,0.504,0.00027,0.0736,0.676,120.052,241625,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
5hfpu8saHLGedbHRtNCYjm,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,ca,8/10/17,200,17902,0.967,0.646,4,-4.818,0,0.0593,0.0242,2.31E-06,0.0916,0.2,124.994,203000,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
7ehmaSwhEZv4aaJzxsVMGY,She Don't Give a FO (feat. Khea),Duki,py,12/31/17,114,1714,0.854,0.556,1,-4.49,1,0.14,0.345,0,0.165,0.342,119.938,209531,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3e0mpxrpVrWj27EpEzs6ZV,Alles ist erleuchtet,Casper,at,9/6/17,178,1928,0.289,0.668,5,-7.391,0,0.0652,0.00866,3.29E-06,0.471,0.329,148.515,233560,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
2m2ZGfJcs3lHWNPzhWH3XH,La Modelo,Ozuna,py,12/31/17,116,1694,0.822,0.743,1,-2.038,1,0.0451,0.213,0.0103,0.0957,0.78,98.005,256551,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
66pK7thQ0yw1xlqw8AQSlw,Tacos Altos,Farruko,py,12/30/17,196,1138,0.837,0.562,4,-6.142,0,0.248,0.221,0,0.118,0.204,139.931,306947,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Duke Dumont,au,1/1/17,200,9790,0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
6L778PA16SuyYvFhqnMndY,Starboy - Kygo Remix,The Weeknd,au,1/11/17,171,15274,0.751,0.623,9,-7.215,0,0.0939,0.209,0,0.168,0.383,93.01,244720,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3E9s5Feisg3xmzzAHdq4aa,Remexe mexe,Delano,br,6/8/17,169,42988,0.877,0.841,7,-4.385,0,0.159,0.0406,5.08E-06,0.133,0.628,94.999,196895,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
6hjck7ERXicpsW51UkdHCA,Safari,Maxwell,at,3/6/17,200,1454,0.834,0.768,8,-7.767,0,0.205,0.243,5.18E-06,0.142,0.738,129.996,158969,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
76Fc23n9Nrs4wULSY58LPc,Aquecimento das Potrancas,MC WM,py,12/31/17,68,2808,0.879,0.701,1,-3.194,1,0.181,0.00653,9.03E-06,0.143,0.802,160.018,189231,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4ZE3QC5OoDJabzL4cepNtq,Ku Hanya Sayang Padamu,Aiman Tino,my,12/29/17,188,4347,0.577,0.845,0,-6.809,1,0.0366,0.0507,0,0.106,0.546,140.028,182206,4,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
5XSwdC5vHtheRRrMmGoEVV,How To Make Gravy,Paul Kelly,au,12/26/17,170,21651,0.28,0.737,4,-6.061,1,0.0591,0.072,2.28E-06,0.245,0.449,189.748,267307,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3A1LphuJ5lQD6NjPtxtYFh,Aquela Pessoa - Ao Vivo,Henrique & Juliano,br,12/31/17,102,102221,0.688,0.744,0,-5.739,1,0.0351,0.535,0,0.376,0.751,108.059,163120,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
3I7krC8kr0gFR7P6vInR1I,Do I Make You Wanna,Billy Currington,us,11/9/17,199,189699,0.549,0.751,9,-5.423,1,0.0299,0.122,0,0.208,0.493,89.953,234306,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
2vD1hN8Oxqfh4umefOVIqP,Mandy Moore,Hov1,se,12/30/17,97,23665,0.779,0.596,6,-7.194,0,0.193,0.0106,0,0.0774,0.559,115.006,209710,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
2yS8aYWXEWJ1NlZ7VPDroT,Me Vas a Extrañar,Banda Sinaloense MS de Sergio Lizárraga,mx,12/31/17,94,62157,0.756,0.526,8,-5.379,1,0.0408,0.581,1.08E-05,0.0875,0.94,144.942,176800,3,Mexico,25,6.578000069,6.671148908,6.48485123,1.153183818,1.21086216,0.709978998,0.412730008,0.120990433,0.132774115,2.837154865
3AkhtRarPRwQ2lAzvnH64n,16 Million,Frenna,nl,12/31/17,31,83825,0.819,0.79,8,-5.508,0,0.173,0.191,5.23E-06,0.0802,0.617,123.019,221759,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
3Cc3ssgsvdSaEbFT6KHBAv,That´s Me,HEDEGAARD,sg,3/12/17,200,3179,0.669,0.759,0,-4.398,0,0.16,0.111,8.71E-06,0.149,0.534,104.983,205227,4,Singapore,26,6.572000027,6.636723069,6.507276984,1.69227767,1.353814363,0.949492395,0.549840569,0.345965981,0.464307785,1.216362
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,Kendrick Lamar,au,4/21/17,193,17007,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
1xrbyp16GiuTEttWGqNQE6,Juraste,Sky,py,12/30/17,178,1238,0.64,0.77,5,-3.876,1,0.196,0.153,0,0.121,0.797,82.1,246796,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,gb,12/30/17,176,41430,0.55,0.537,5,-7.588,1,0.0325,0.186,0.00025,0.202,0.432,85.014,272394,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
4nxvRweTK5ZZhbH3G7PuEn,Your Soul (Holding On),RHODES,at,5/11/17,166,1842,0.532,0.746,5,-5.825,1,0.0382,0.0113,1.23E-06,0.181,0.265,116.119,162920,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
1rw8VCZDhSjbuFTJvDhpeW,Dirgahayu,Faizal Tahir,my,12/29/17,200,4192,0.445,0.555,3,-6.142,1,0.0297,0.746,0,0.136,0.522,145.003,209654,4,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
2q6kL6Tnbd3lJuxWL0v7ur,Ja må du leva,Darin,se,11/23/17,148,19685,0.533,0.618,7,-8.37,1,0.0299,0.00066,7.12E-06,0.117,0.328,108.082,203186,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
59fQzvSv0wPQorW2Bh0pns,For Evigt,Volbeat,se,9/12/17,181,15412,0.506,0.893,2,-3.896,1,0.046,0.000309,0,0.118,0.415,146.971,283367,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5Gz1PxujU62sfecQpB0Stm,Unpredictable,Olly Murs,gb,10/1/17,190,34571,0.63,0.733,1,-4.338,1,0.0423,0.0551,0,0.102,0.486,104.007,199586,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
1ZeBRaUlfmys5RYScBsBfQ,Bogini,Quebonafide,pl,12/31/17,194,9423,0.481,0.722,11,-9.611,0,0.133,0.214,0.000591,0.119,0.176,106.347,262147,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
7m7XZr6lWbQyx6f20w3rjA,Annað Líf,Floni,is,12/31/17,74,1332,0.68,0.433,7,-8.698,0,0.0461,0.124,0.000184,0.112,0.0811,119.978,189514,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
7K93SEQIA9PFKDN8ps4xWF,Helal Olsun,Duman,tr,5/27/17,189,4809,0.302,0.634,11,-6.059,0,0.0299,0.0419,0.000326,0.197,0.298,144.015,321867,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
2CHzlkLD9SQISQzCiSM6f3,Det Smukkeste,Medina,dk,9/16/17,186,8365,0.803,0.579,0,-7.045,1,0.0509,0.0546,0.00279,0.0885,0.432,104.97,224661,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
0yyZN5ASdrYu0XYWFzfxUu,3 A.M.,Jesse & Joy,py,12/31/17,60,3266,0.702,0.84,0,-3.547,1,0.0879,0.0112,0,0.119,0.624,101.99,183573,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2jfCy43LsFbCQoB6HyetlY,Let Me Love You,SJUR,au,3/2/17,178,17138,0.462,0.83,8,-4.089,0,0.0673,0.123,0,0.0726,0.557,105.058,208887,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3CbZJbqh43varroTwUlwSB,D Rose,Lil Pump,us,10/5/17,189,190138,0.781,0.553,0,-4.277,1,0.0735,0.201,0.000233,0.383,0.308,121.968,135497,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
7bvDDKQlBWpSnnhUb9ZCLh,Demi Kita,Ismail Izzani,my,12/31/17,149,4373,0.468,0.505,6,-5.88,1,0.027,0.475,0,0.112,0.377,86.95,215690,3,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
42MoYJb42qprlpJU0OEhAT,Dure Dure,Jencarlos,py,10/18/17,155,1006,0.653,0.84,9,-3.313,0,0.222,0.072,0,0.0974,0.638,180.141,219840,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3hxOl3gt7LxHV9b75UKuKO,Rygg mot rygg,Molly Sandén,se,12/30/17,184,15834,0.778,0.678,4,-7.246,0,0.0413,0.0649,0,0.0948,0.63,105.059,206549,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
02IJFWVjLSM811RsySQusA,Destino o Casualidad,Melendi,co,11/29/17,193,4645,0.546,0.494,2,-7.426,1,0.157,0.499,0,0.108,0.353,153.301,258504,4,Colombia,36,6.356999874,6.452020054,6.261979694,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742,2.616068125
4SjkLzyFBVXaxuB6SbJyJN,Eu Sei de Cor - Ao Vivo,Marília Mendonça,br,9/3/17,193,40795,0.739,0.897,9,-4.124,1,0.0686,0.286,3.36E-05,0.914,0.384,123.827,185587,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
4UDDfd77rlXmNjgW1NKhWq,Rahan takii,Antti Tuisku,fi,9/14/17,64,16942,0.746,0.779,7,-3.947,0,0.0927,0.01,0,0.256,0.824,123.94,207523,4,Finland,5,7.468999863,7.527542076,7.41045765,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,2.430181503
4f3nDjgqXurMryYBSp0TZD,The Beginning,ONE OK ROCK,jp,12/31/17,37,8930,0.36,0.983,0,-2.352,1,0.101,8.83E-05,0,0.111,0.279,182.058,292733,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
0chdEzeIcgfNYbWJBpgvzR,Arose,Eminem,gr,12/16/17,120,1019,0.612,0.904,4,-6.076,0,0.429,0.182,0,0.17,0.555,75.801,274627,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
7vwXjDrZT2mqiFynlEwwgG,さよならの前に,AAA,jp,12/31/17,24,10599,0.545,0.853,1,-4.699,1,0.029,0.0364,0,0.117,0.525,98.02,320373,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
1Bq86AS6wf5a5cEB8CM6dZ,Exclusividade - Ao Vivo,Matheus & Kauan,br,12/31/17,166,69197,0.68,0.841,9,-5.579,1,0.217,0.295,0,0.674,0.483,95.027,192411,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
5TysCiZtv1HnSWcTcUFusI,Suena El Dembow,Joey Montana,py,12/31/17,19,9475,0.688,0.859,0,-4.447,1,0.0609,0.186,0,0.121,0.695,92.042,195813,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
1A1UTrTxZGjybb29iLCVAF,"U, u, u",Senkise,hu,12/30/17,159,1102,0.688,0.593,2,-6.432,1,0.193,0.0294,0,0.115,0.42,124.964,238140,4,Hungary,75,5.323999882,5.403039709,5.244960054,1.286011934,1.343133092,0.687763453,0.175863519,0.078401662,0.036636937,1.716459274
7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),Dave,gb,3/18/17,183,38634,0.717,0.507,4,-8.595,0,0.0445,0.0741,3.21E-05,0.241,0.198,100.017,199020,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
6vElrorgVSjGQIdXgGwIbO,Tu de Que Vas,Los 4,pe,11/9/17,93,10410,0.755,0.936,9,-2.787,1,0.0573,0.566,3.53E-05,0.0749,0.891,97.993,262296,4,Peru,63,5.715000153,5.811946779,5.618053527,1.035225272,1.218770385,0.630166113,0.450002879,0.126819715,0.047049087,2.20726943
5c4tB0saSkNHX5CyDosuF7,Tuesday,Burak Yeter,gr,6/1/17,81,1005,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
6bgQIw80xWC3MPZX4kVYGw,Trevo (Tu),Anavitória,br,12/31/17,149,75012,0.668,0.372,10,-8.203,1,0.0269,0.854,0.000172,0.163,0.246,99.808,205468,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
7nRcltSQrEnBmVPJQCrzmV,Gauner in Lacoste,Luciano,de,4/27/17,165,31454,0.828,0.712,1,-6.856,0,0.43,0.177,0,0.139,0.5,147.942,143587,4,Germany,16,6.951000214,7.005381569,6.896618858,1.487923384,1.472520351,0.798950732,0.562511384,0.33626917,0.276731938,2.015769958
6vve9WKW5I7fQzkU8dNsUE,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,br,12/31/17,83,123832,0.585,0.984,6,-3.473,0,0.109,0.357,0,0.91,0.683,150.045,181013,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2phqKJP6uiVVUnXlOCuHSN,Ár Eftir Ár,Herra Hnetusmjör,is,11/29/17,43,1843,0.822,0.569,0,-7.69,1,0.188,0.0168,0,0.0871,0.443,134.973,192357,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
4kyxlE2XErRys9K4G9WqqE,Áhrifin,Attan,is,10/11/17,97,1011,0.837,0.652,5,-5.072,1,0.076,0.128,4.13E-06,0.153,0.903,160.021,179953,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
6F0fXw4G0dqRWJnvWPZM67,Zieh' den Rucksack aus,Kollegah,at,12/31/17,185,3737,0.805,0.793,6,-4.78,0,0.147,0.217,0,0.0827,0.629,108.057,155789,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
3tWeAH4IYIrxV2jrUk9Ab3,Esa Boquita,J Alvarez,py,10/24/17,143,1088,0.724,0.751,11,-3.473,0,0.09,0.397,0,0.07,0.949,180.021,208280,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,py,2/10/17,104,1048,0.531,0.834,2,-3.944,1,0.052,0.277,0,0.131,0.526,142.026,247640,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6g93YtKKHU2H1qIqhLIL0Y,Kataomoi,Aimer,jp,12/31/17,149,4392,0.619,0.534,1,-5.974,1,0.0344,0.78,0,0.331,0.792,96.986,207360,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
1inpgnBxQnbbHxPB3nyYoY,Serseri,Teoman,tr,10/19/17,197,6957,0.665,0.522,6,-5.858,0,0.0301,0.115,1.79E-06,0.0756,0.522,74.999,221155,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
05nbZ1xxVNwUTcGwLbp7CN,Myself,NAV,ca,10/17/17,196,20572,0.654,0.393,5,-7.621,0,0.284,0.664,0,0.114,0.105,159.741,226040,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
4Q6Z7fn2xVhPZ1xn0XfEOY,Playa y Arena (Remix),Mark B.,es,2/17/17,157,21008,0.815,0.693,2,-6.298,0,0.0782,0.0654,0.000445,0.0714,0.803,126.01,237042,4,Spain,34,6.402999878,6.471054845,6.334944911,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097,1.92775774
3rPSxRexVxok0rDH9laGgU,Quisiera Ser Como el Perro,Roberto Parra,cl,9/18/17,70,37860,0.635,0.653,4,-8.011,1,0.0498,0.872,0.006,0.0986,0.967,123.033,119240,3,Chile,20,6.65199995,6.73925056,6.564749341,1.25278461,1.284024954,0.819479704,0.376895279,0.326662421,0.082287982,2.509585857
5Bi9Cq5oVFy1OtUgecbegZ,Creo,Callejeros,uy,12/30/17,194,1211,0.382,0.912,2,-2.898,1,0.0551,0.00169,7.88E-06,0.233,0.56,187.941,289760,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
5nT1PxclTOlAggzM3Q4Nkr,Dime Si Vas a Volver,Bad Bunny,py,12/31/17,118,1686,0.698,0.563,10,-10.784,0,0.271,0.422,0.000949,0.331,0.207,180.02,247055,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
